sample,sample_complete_description,core,method,enrichment,subgroup,genome,length,relative_abundance (%),breadth,coverage,sample_read_bases,sample_reads,popANI_reference,conANI_reference,filtered_read_pair_count,reads_unfiltered_pairs,reads_mean_PID,divergent_site_count,reads_unfiltered_reads,nucl_diversity,true_scaffolds,detected_scaffolds,coverage_median,coverage_std,coverage_SEM,breadth_minCov,breadth_expected,nucl_diversity_rarefied,iRep,iRep_GC_corrected,linked_SNV_count,SNV_distance_mean,r2_mean,d_prime_mean,consensus_divergent_sites,population_divergent_sites,SNS_count,SNV_count
630-S1,630-S1_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Tomato_mosaic_virus-tax12253-GCF_000853705.1_ViralProj14926_genomic.fna,6383.0,0.002270612417961528,0.9378035406548644,7.574181419395268,2563889792,33735392,0.9953464322647364,0.9932781799379524,383,510,0.9782249742002064,64.0,1053,0.009592326252019112,1.0,1.0,6,7.6692305678552275,0.0975410203325398,0.6059846467178442,0.9987542309056496,0.0,,False,5.0,23.4,0.5509321934515434,1.0,26.0,18.0,18.0,46.0
630-S1,630-S1_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Tropical_soda_apple_mosaic_virus-tax327387-GCF_001654245.1_ViralProj322841_genomic.fna,6350.0,0.0005869207033373141,0.5655118110236221,2.004409448818897,2563889792,33735392,0.9963547995139732,0.9963547995139732,99,127,0.984096560298384,6.0,268,0.004383014155187381,1.0,1.0,1,3.429954466116495,0.043740738191417,0.12960629921259842,0.8296488771226775,0.0,,False,,,,,3.0,3.0,3.0,3.0
630-S1,630-S1_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Wuhan_insect_virus_23_strain_WHCCII13263-tax1923727-GCF_001921615.1_ViralMultiSegProj358547_genomic.fna,2858.0,0.0011916268825333347,0.9016794961511546,8.920573827851644,2563889792,33735392,0.9889579020013802,0.9875776397515528,201,282,0.9676177941370564,27.0,584,0.006185303152306831,2.0,2.0,6,12.580601605506935,0.2538042156396713,0.5069979006298111,0.9996205799631784,0.0017862482931129433,,False,,,,,18.0,16.0,16.0,11.0
630-S1,630-S1_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,uncultured_crAssphage-tax1211417-GCF_000922395.1_ViralProj259336_genomic.fna,97065.0,0.3007523967707267,0.9970638232112502,71.45771390305465,2563889792,33735392,0.9981336828309304,0.9899239842726079,50730,66500,0.9720044519192717,6021.0,141059,0.02275221182603193,1.0,1.0,70,34.083374987920834,0.10951191996556536,0.9825889867614486,1.0,0.02025278263626129,4.444505573760797,False,22904.0,37.5255413901502,0.11610472177577867,0.7740229281802896,961.0,178.0,169.0,5852.0
630-S2,630-S2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,uncultured_crAssphage-tax1211417-GCF_000922395.1_ViralProj259336_genomic.fna,97065.0,0.014840829184222384,0.9300880853036624,5.951578838922372,4420453816,58163866,0.9960197828614216,0.990463242103604,4316,5706,0.9726764993451028,1359.0,12223,0.018207630029051347,1.0,1.0,5,6.027993047544973,0.0193683017720423,0.5228558182661104,0.9947799281601998,0.018029268558432454,,False,193.0,23.15544041450777,0.12764995921000846,0.8415760828636286,484.0,202.0,196.0,1163.0
630-S2,630-S2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,uncultured_phage_WW_nAnB-tax1074044-GCF_000954235.1_ViralProj276713_genomic.fna,4817.0,1.375424391494197e-05,0.10130786796761468,0.10130786796761468,4420453816,58163866,0.0,0.0,4,12,0.9446271929824562,0.0,25,,1.0,1.0,0,0.3074485703440029,0.004525218748759801,0.0,0.08557044695007933,,,False,,,,,0.0,0.0,0.0,0.0
630-S2,630-S2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Youcai_mosaic_virus-tax228578-GCF_000852505.1_ViralProj14869_genomic.fna,6303.0,2.4069926851148442e-05,0.1213707758210376,0.14691416785657624,4420453816,58163866,0.0,0.0,7,14,0.9511278195488722,0.0,29,,1.0,1.0,0,0.4388736388673032,0.0056182801864796865,0.0,0.12166324427155885,,,False,,,,,0.0,0.0,0.0,0.0
630-S2,630-S2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Wuhan_insect_virus_23_strain_WHCCII13263-tax1923727-GCF_001921615.1_ViralMultiSegProj358547_genomic.fna,2858.0,0.0009731127569821442,0.8792862141357592,12.729181245626314,4420453816,58163866,0.9843597262952102,0.9819159335288368,283,392,0.9685613274827772,58.0,806,0.008227426387580849,2.0,2.0,14,9.654486725230619,0.19477203932983445,0.7158852344296711,0.999986860229882,0.0,,False,3.0,5.333333333333333,0.6922807017543859,1.0,37.0,32.0,32.0,26.0
630-S2,630-S2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Wenzhou_picorna_like_virus_47_strain_WHCCII11151-tax1923634-GCF_001957975.1_ViralProj361705_genomic.fna,8235.0,0.00174678897719763,0.7783849423193685,8.008378870673953,4420453816,58163866,0.9786846893683392,0.9698466337405772,508,1544,0.9417950640850832,239.0,3380,0.022016597446417367,1.0,1.0,4,11.362852398720147,0.12677144820128686,0.4671523982999393,0.9991509551471236,0.024743226266676355,,False,258.0,29.36046511627907,0.07255968523673423,0.886541347510566,116.0,82.0,81.0,158.0
630-S2,630-S2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Tropical_soda_apple_mosaic_virus-tax327387-GCF_001654245.1_ViralProj322841_genomic.fna,6350.0,0.0008871487325137568,0.8925984251968504,5.274173228346457,4420453816,58163866,0.9962671090833679,0.9958523434259644,258,305,0.9827221742881794,31.0,628,0.006983470071256992,1.0,1.0,3,6.320631041269943,0.08060429673684827,0.3796850393700788,0.9905059971686696,0.0,,False,9.0,7.444444444444445,0.4277877390005543,1.0,10.0,9.0,9.0,22.0
630-S2,630-S2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Tobacco_mosaic_virus-tax12242-GCF_000854365.1_ViralProj15071_genomic.fna,6395.0,0.0002578920734051619,0.6830336200156372,1.5387021110242376,4420453816,58163866,0.9881305637982196,0.9792284866468842,75,130,0.9597165991902834,9.0,290,0.019270044759756026,1.0,1.0,1,1.574738186016883,0.020008879020759224,0.05269741985926505,0.7429986558729886,0.0,,False,,,,,7.0,4.0,4.0,5.0
630-S2,630-S2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Tomato_brown_rugose_fruit_virus-tax1761477-GCF_001461485.1_ViralProj304915_genomic.fna,6393.0,0.11415678593303959,0.9912404192085094,669.3242609103708,4420453816,58163866,0.9996815286624204,0.9990445859872612,33199,39707,0.9873017219554286,60.0,82144,0.005643566379881171,1.0,1.0,582,502.95916414799683,6.391712789020945,0.9823244173314564,1.0,0.005488601271707694,1.0340968305846128,False,145.0,93.42758620689655,0.4047828472564351,0.7738815242300859,6.0,2.0,2.0,58.0
630-S2,630-S2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Tobacco_mild_green_mosaic_virus-tax12241-GCF_000847545.1_ViralProj14671_genomic.fna,6355.0,0.001041883976556854,0.7785995279307631,6.120692368214005,4420453816,58163866,0.9955872369314324,0.9928716904276986,303,387,0.9737692098463212,68.0,791,0.0136134838539973,1.0,1.0,4,7.2003293419317735,0.09178540223665473,0.4635719905586153,0.9955040188595214,0.0,,False,14.0,34.0,0.3341877771845675,0.9706632653061226,21.0,13.0,13.0,55.0
630-S2,630-S2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Tomato_mosaic_virus-tax12253-GCF_000853705.1_ViralProj14926_genomic.fna,6383.0,0.007465115884834754,0.9765000783330722,44.40451198496005,4420453816,58163866,0.9979919678714859,0.9934738955823292,2171,2611,0.9819312019996372,161.0,5362,0.01037657618961496,1.0,1.0,42,26.185700161822144,0.3330425248409743,0.9362368792104028,1.0,0.01034186073761445,1.048683133283562,False,198.0,41.237373737373744,0.2750707672532014,0.8945879899450488,39.0,12.0,12.0,149.0
630-S2,630-S2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Tomato_mottle_mosaic_virus-tax1391702-GCF_000911995.1_ViralProj217881_genomic.fna,6398.0,0.00010315682936206476,0.3219756173804314,0.6211316036261332,4420453816,58163866,1.0,1.0,30,31,0.9893887945670627,0.0,63,0.0,1.0,1.0,0,1.2562828389067078,0.015958669444510833,0.03141606752110033,0.422160543609849,0.0,,False,,,,,0.0,0.0,0.0,0.0
630-S2,630-S2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Squash_mosaic_virus-tax12263-GCF_000861625.1_ViralMultiSegProj15384_genomic.fna,9219.0,7.220978055344534e-05,0.1866796832628268,0.29525978956502874,4420453816,58163866,0.0,0.0,21,47,0.9435412449392712,0.0,99,,2.0,1.0,0,0.7152592440479096,0.007616903125450525,0.0,0.2294990522566435,,,False,,,,,0.0,0.0,0.0,0.0
630-S2,630-S2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Sewage_derived_gemycircularvirus_2-tax1985408-GCF_000930215.1_ViralProj272483_genomic.fna,2196.0,6.877121957470985e-06,0.13570127504553733,0.13570127504553733,4420453816,58163866,0.0,0.0,2,2,0.9671052631578948,0.0,5,,1.0,1.0,0,0.32050347740108626,0.007175650801436391,0.0,0.11292365190825834,,,False,,,,,0.0,0.0,0.0,0.0
630-S2,630-S2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Schlumbergera_virus_X_strain_K11-tax253700-GCF_000881915.1_ViralProj33189_genomic.fna,6633.0,5.501697565976788e-05,0.21589024574099205,0.2811699080355797,4420453816,58163866,0.0,0.0,16,43,0.9371175030599757,0.0,94,,1.0,1.0,0,0.5827385969414092,0.007266089886991481,0.0,0.21985308837405948,,,False,,,,,0.0,0.0,0.0,0.0
630-S2,630-S2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Satellite_tobacco_mosaic_virus-tax12881-GCF_000849185.1_ViralProj14672_genomic.fna,1239.0,1.375424391494197e-05,0.2986279257465698,0.44713478611783697,4420453816,58163866,0.0,0.0,4,5,0.9802631578947368,0.0,11,,1.0,1.0,0,0.8533489635793434,0.02648670829714507,0.0,0.3261986983063305,,,False,,,,,0.0,0.0,0.0,0.0
630-S2,630-S2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Potexvirus_sp-tax2283800-GCF_004134325.1_ASM413432v1_genomic.fna,5839.0,2.063136587241295e-05,0.11166295598561396,0.12639150539475938,4420453816,58163866,0.0,0.0,6,9,0.9568713450292398,0.0,21,,1.0,1.0,0,0.3798000215475303,0.005058158677144844,0.0,0.10560136188598557,,,False,,,,,0.0,0.0,0.0,0.0
630-S2,630-S2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Pitaya_virus_X-tax1176736-GCF_000923195.1_ViralProj254434_genomic.fna,6677.0,5.157841468103238e-05,0.20847686086565825,0.2826119514752134,4420453816,58163866,0.0,0.0,15,16,0.9839638157894736,0.0,34,,1.0,1.0,0,0.637306103776963,0.007919443375081358,0.0,0.2208458362596597,,,False,,,,,0.0,0.0,0.0,0.0
630-S2,630-S2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Pepper_mild_mottle_virus_strain_S-tax12239-GCF_000859645.1_ViralProj15148_genomic.fna,6357.0,0.004700512857931417,0.9926065754286612,27.241780714173352,4420453816,58163866,0.9989909182643796,0.987891019172553,1367,1738,0.9748008903155472,234.0,3609,0.01757346631459744,1.0,1.0,26,16.195306629377654,0.20641434197985828,0.9353468617272298,0.9999999999642508,0.012363636458151084,1.2602792959109883,False,239.0,26.88284518828452,0.3222250481851348,0.9519408413073708,72.0,6.0,5.0,229.0
630-S2,630-S2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Pepino_mosaic_virus-tax112229-GCF_000856965.1_ViralProj15125_genomic.fna,6450.0,0.0005054684638741173,0.7937984496124031,2.9924031007751934,4420453816,58163866,0.9965469613259668,0.988950276243094,147,226,0.9604680950163018,43.0,527,0.017311769460446214,1.0,1.0,2,3.4749121648755383,0.043958065226028166,0.2244961240310077,0.9288020987613914,0.0,,False,,,,,16.0,5.0,4.0,39.0
630-S2,630-S2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Parabacteroides_phage_YZ_2015b-tax1655645-GCF_001502355.1_ViralProj307816_genomic.fna,5001.0,5.501697565976788e-05,0.3105378924215157,0.4371125774845031,4420453816,58163866,1.0,1.0,16,19,0.9858033240997228,0.0,45,0.0,1.0,1.0,0,0.7847572188149212,0.011326994788282422,0.002199560087982404,0.3202093568378779,0.0,,False,,,,,0.0,0.0,0.0,0.0
630-S2,630-S2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Paprika_mild_mottle_virus_strain_Japanese-tax35281-GCF_000853745.1_ViralProj14935_genomic.fna,6524.0,9.971826838332927e-05,0.34411404046597177,0.6048436541998774,4420453816,58163866,1.0,1.0,29,33,0.9828548644338118,0.0,66,0.0,1.0,1.0,0,1.0283617077089222,0.012932554160796602,0.005211526670754138,0.4137898562799711,0.0,,False,,,,,0.0,0.0,0.0,0.0
630-S2,630-S2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Oryza_sativa_alphaendornavirus_cultivar_Nipponbare-tax362693-GCF_000866885.1_ViralProj16239_genomic.fna,13952.0,6.877121957470984e-05,0.15409977064220184,0.1770355504587156,4420453816,58163866,0.0,0.0,20,38,0.9530817174515238,0.0,79,,1.0,1.0,0,0.4403283842940516,0.0037549965356819953,0.0,0.14471658980210034,,,False,,,,,0.0,0.0,0.0,0.0
630-S2,630-S2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Opuntia_virus_2-tax2200716-GCF_004131245.2_ASM413124v2_genomic.fna,6453.0,3.438560978735492e-05,0.19835735316906866,0.20626065395939874,4420453816,58163866,0.0,0.0,10,13,0.9762145748987852,0.0,26,,1.0,1.0,0,0.4287907920614411,0.005422954567159168,0.0,0.16650548495777906,,,False,,,,,0.0,0.0,0.0,0.0
630-S2,630-S2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Nectarine_marafivirus_M-tax1778580-GCF_001550585.1_ViralProj310914_genomic.fna,6421.0,4.8139853702296885e-05,0.2292477807195141,0.2745678243264289,4420453816,58163866,0.0,0.0,14,16,0.9798519736842104,0.0,32,,1.0,1.0,0,0.5446433185253668,0.0069058475666087075,0.0,0.21529183047051315,,,False,,,,,0.0,0.0,0.0,0.0
630-S2,630-S2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Picalivirus_A-tax1224515-GCF_004128835.1_ASM412883v1_genomic.fna,8966.0,0.0036689445643107695,0.9615213026990854,14.816082980147224,4420453816,58163866,0.9992248062015504,0.9963824289405684,1067,1394,0.9713716680510458,367.0,2874,0.024644745886325814,1.0,1.0,13,10.62638271644222,0.1135035625648958,0.8632612090118225,0.999997918873598,0.01758490530949719,,False,337.0,27.28783382789317,0.09846932364035348,0.9217973666259072,28.0,6.0,6.0,361.0
630-S2,630-S2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Rhopalosiphum_padi_virus-tax66834-GCF_000849085.1_ViralProj14648_genomic.fna,10011.0,0.0006945893177045694,0.4606932374388173,2.6895415043452204,4420453816,58163866,0.9895104895104896,0.9883449883449884,202,269,0.9728282136568184,28.0,559,0.0052511815355096286,1.0,1.0,0,5.226019599430681,0.0527638564914325,0.17141144740785136,0.9069729667849966,0.0,,False,,,,,20.0,18.0,18.0,10.0
630-S2,630-S2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Merkel_cell_polyomavirus-tax493803-GCF_000874865.1_ViralProj28509_genomic.fna,5387.0,0.00011347251229827124,0.491553740486356,0.8043437906070169,4420453816,58163866,1.0,1.0,33,40,0.9902960526315788,0.0,80,0.0,1.0,1.0,0,1.014080976031668,0.014081741876993415,0.0001856320772229441,0.5084716040997557,0.0,,False,,,,,0.0,0.0,0.0,0.0
630-S2,630-S2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Melon_necrotic_spot_virus-tax11987-GCF_000865645.1_ViralProj15502_genomic.fna,4266.0,9.627970740459377e-05,0.4273323956868261,0.8818565400843882,4420453816,58163866,0.9841269841269841,0.9841269841269841,28,90,0.9366959064327486,3.0,355,0.0012957564106693686,1.0,1.0,0,1.5656322149457709,0.024556104561021242,0.04430379746835443,0.5409881833394681,0.0,,False,,,,,3.0,3.0,3.0,0.0
630-S2,630-S2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Husavirus_sp-tax1930509-GCF_002374975.1_ASM237497v1_genomic.fna,8856.0,7.220978055344534e-05,0.22007678410117434,0.2909891598915989,4420453816,58163866,0.0,0.0,21,39,0.9522604588394062,0.0,86,,1.0,1.0,0,0.5970695060188663,0.006417876490726138,0.0,0.22658803415292386,,,False,,,,,0.0,0.0,0.0,0.0
630-S2,630-S2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Human_feces_pecovirus_strain_PeCV_NI-tax1820160-GCF_003726995.1_ASM372699v1_genomic.fna,2928.0,1.719280489367746e-05,0.2226775956284153,0.248292349726776,4420453816,58163866,0.0,0.0,5,6,0.962719298245614,0.0,12,,1.0,1.0,0,0.5004608206162123,0.009583574311254504,0.0,0.1968727784810496,,,False,,,,,0.0,0.0,0.0,0.0
630-S2,630-S2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Human_endogenous_retrovirus_K113-tax166122-GCF_000913595.1_ViralProj222261_genomic.fna,9472.0,8.25254634896518e-05,0.2447212837837837,0.3212626689189189,4420453816,58163866,0.0,0.0,24,99,0.9480329611908558,0.0,255,,1.0,1.0,0,0.6439060678694973,0.0066874296618803465,0.0,0.24698861867527944,,,False,,,,,0.0,0.0,0.0,0.0
630-S2,630-S2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Hubei_picorna_like_virus_63_strain_insectZJ97544-tax1923146-GCF_001967435.1_ViralProj361633_genomic.fna,8882.0,0.0002510149514476909,0.11337536590857915,1.0022517451024544,4420453816,58163866,0.9823008849557522,0.9705014749262536,73,496,0.9377520161290324,22.0,1098,0.01669929653494051,1.0,1.0,0,4.945247617425722,0.05307660847925201,0.03816707948660212,0.5872809941916426,0.0,,False,18.0,18.666666666666668,0.08386020976353598,0.8684579094795813,10.0,6.0,6.0,16.0
630-S2,630-S2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Hubei_picorna_like_virus_61_strain_mosHB235903-tax1923144-GCF_001957495.1_ViralProj361635_genomic.fna,8681.0,0.000202875097745394,0.4654993664324386,0.8734016818338901,4420453816,58163866,0.972972972972973,0.972972972972973,59,121,0.9498695084819488,2.0,250,0.0216216219438089,1.0,1.0,0,1.1898890407306475,0.012921369281534216,0.004262181776293054,0.5375485428535742,0.0,,False,,,,,1.0,1.0,1.0,1.0
630-S2,630-S2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Faecalibacterium_phage_FP_Taranis-tax2070186-GCF_002958105.1_ASM295810v1_genomic.fna,54286.0,0.0005123455858315883,0.2622959879158531,0.3470876469071215,4420453816,58163866,1.0,1.0,149,196,0.9736842105263156,0.0,432,0.048484847401127684,1.0,1.0,0,0.6617400760447346,0.0028454372983034,0.0006078915374129611,0.2639655779218553,0.0,,False,,,,,0.0,0.0,0.0,0.0
630-S2,630-S2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Garlic_virus_A-tax12433-GCF_000848665.1_ViralProj14735_genomic.fna,8660.0,0.0004160658784269945,0.7255196304849885,1.7272517321016163,4420453816,58163866,0.9941176470588236,0.9941176470588236,121,161,0.9744606080418436,11.0,336,0.013079950388740104,1.0,1.0,1,1.7179239771848251,0.01867860459722079,0.07852193995381063,0.7824144732795606,0.0,,False,,,,,4.0,4.0,4.0,7.0
630-S2,630-S2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Garlic_common_latent_virus-tax47900-GCF_000896535.1_ViralProj78925_genomic.fna,8638.0,0.00022350646361780696,0.313614262560778,0.924403797175272,4420453816,58163866,0.995967741935484,0.9879032258064516,65,122,0.958153580672994,8.0,252,0.015589133866371618,1.0,1.0,0,3.2465020787397423,0.03534448522306518,0.028710349617967118,0.5579129863888136,0.0,,False,,,,,3.0,1.0,1.0,7.0
630-S2,630-S2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Feline_astrovirus_2_strain_1637F-tax1389204-GCF_000910975.1_ViralProj218014_genomic.fna,6795.0,4.470129272356139e-05,0.18852097130242826,0.2481236203090508,4420453816,58163866,0.0,0.0,13,52,0.9342105263157896,0.0,110,,1.0,1.0,0,0.581105044342214,0.007156162172966327,0.0,0.196753113187522,,,False,,,,,0.0,0.0,0.0,0.0
630-S2,630-S2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Faecalibacterium_phage_FP_Toutatis-tax2070187-GCF_002958115.1_ASM295811v1_genomic.fna,54725.0,0.0004091887564695235,0.21423481041571493,0.281936957514847,4420453816,58163866,0.981132075471698,0.981132075471698,119,176,0.9739832535885168,3.0,418,0.0154088055187801,1.0,1.0,0,0.6295325213634461,0.002696027488470145,0.0019369575148469626,0.22038130663379799,0.0,,False,,,,,2.0,2.0,2.0,1.0
630-S2,630-S2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Faecalibacterium_phage_FP_Mushu-tax2070185-GCF_002958095.1_ASM295809v1_genomic.fna,36636.0,0.00031634761004366524,0.25925319358008514,0.32457145976635005,4420453816,58163866,1.0,1.0,92,113,0.975256171401956,1.0,238,0.017777778484203144,1.0,1.0,0,0.6244623506824435,0.0032714996081745678,0.0007369800196528005,0.2491854528867641,0.0,,False,,,,,0.0,0.0,0.0,1.0
630-S2,630-S2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Escherichia_virus_BZ13_strain_Enterobacteria_phage_GA-tax329853-GCF_000847365.1_ViralProj14635_genomic.fna,3466.0,0.0002647691953626329,0.6257934218118869,2.9777841892671666,4420453816,58163866,0.9878706199460916,0.9797843665768194,77,154,0.9482228298017772,39.0,346,0.026306477076602386,1.0,1.0,1,4.508658389337792,0.07890522058231808,0.2140796306982112,0.9278770832983034,0.0,,False,,,,,15.0,9.0,9.0,30.0
630-S2,630-S2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Faecalibacterium_phage_FP_Brigit-tax2070181-GCF_002958055.1_ASM295805v1_genomic.fna,61716.0,0.00033697897591607824,0.16183809708989566,0.2017467107395165,4420453816,58163866,0.0,0.0,98,132,0.9719896331738436,0.0,281,,1.0,1.0,0,0.4996403689380704,0.002014498768352866,0.0,0.1631767030896628,,,False,,,,,0.0,0.0,0.0,0.0
630-S2,630-S2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Faecalibacterium_phage_FP_Epona-tax2070182-GCF_002958065.1_ASM295806v1_genomic.fna,49573.0,0.0001753666099155101,0.11752365198797733,0.13009097694309402,4420453816,58163866,0.0,0.0,51,69,0.9686308161708618,0.0,150,,1.0,1.0,0,0.3730441006726301,0.0016788806214574376,0.0,0.1085182675052937,,,False,,,,,0.0,0.0,0.0,0.0
630-S2,630-S2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Faecalibacterium_phage_FP_Lagaffe-tax2070183-GCF_002958075.1_ASM295807v1_genomic.fna,48211.0,0.00033354041493734274,0.2165895749932588,0.2645661778432308,4420453816,58163866,0.0,0.0,97,135,0.971101364522417,0.0,278,,1.0,1.0,0,0.5486173955496156,0.002503823556814353,0.0,0.20833102471443746,,,False,,,,,0.0,0.0,0.0,0.0
630-S2,630-S2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Faecalibacterium_phage_FP_Lugh-tax2070184-GCF_002958085.1_ASM295808v1_genomic.fna,34075.0,0.0002200679026390715,0.1876742479823918,0.2411738811445341,4420453816,58163866,1.0,1.0,64,109,0.9628802510864316,0.0,261,0.0,1.0,1.0,0,0.5597493372907971,0.0030413075948230468,0.0003815113719735877,0.1918087371709057,0.0,,False,,,,,0.0,0.0,0.0,0.0
630-S2,630-S2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Enterobacteria_phage_Hgal1-tax1206300-GCF_000903835.1_ViralProj184161_genomic.fna,3562.0,9.284114642585828e-05,0.48708590679393604,0.9724873666479504,4420453816,58163866,0.9924242424242424,0.9772727272727272,27,39,0.9583333333333336,7.0,85,0.042287500970291325,1.0,1.0,1,1.4547373665016958,0.025092870082522773,0.03705783267827063,0.5762901375900178,0.0,,False,,,,,3.0,1.0,1.0,6.0
630-S2,630-S2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Enterobacteria_phage_ID18_sensu_lato-tax489829-GCF_000867085.1_ViralProj16628_genomic.fna,5486.0,4.470129272356139e-05,0.2551950419248997,0.3042289464090412,4420453816,58163866,0.0,0.0,13,23,0.9596681922196794,0.0,49,,1.0,1.0,0,0.5543410095829138,0.007625257473890492,0.0,0.2355771387956301,,,False,,,,,0.0,0.0,0.0,0.0
630-S2,630-S2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Cucumber_mosaic_virus_strain_Fny-tax12305-GCF_000864745.1_ViralMultiSegProj15470_genomic.fna,8623.0,0.00011691107327700673,0.3487185434303607,0.500173953380494,4420453816,58163866,1.0,1.0,34,41,0.9723918910989848,0.0,84,0.0,3.0,3.0,0,0.8261435644094103,0.009223891702367764,0.001623564884610924,0.3570276780404449,0.0,,False,,,,,0.0,0.0,0.0,0.0
630-S2,630-S2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Cucumber_green_mottle_mosaic_virus_strain_SH-tax12235-GCF_000849225.1_ViralProj14681_genomic.fna,6424.0,0.06921823250194546,0.9942403486924036,409.99548567870494,4420453816,58163866,0.9883757461514294,0.9866478165252908,20130,24366,0.975559936840377,159.0,50128,0.006864672097776303,1.0,1.0,416,223.91913726366943,2.8385157719108194,0.9909713574097138,1.0,0.006837319751345272,,False,366.0,108.52732240437159,0.18767271262747548,0.8891551291033188,85.0,74.0,74.0,85.0
630-S2,630-S2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Caulobacter_phage_phiCb5-tax767473-GCF_000903235.1_ViralProj181078_genomic.fna,3762.0,5.8455536638503364e-05,0.33811802232854865,0.6161616161616161,4420453816,58163866,0.9795918367346941,0.9591836734693876,17,50,0.9389473684210524,2.0,108,0.028934240341186523,1.0,1.0,0,1.1090894628766177,0.01858577145279019,0.013024986709197236,0.4196191233417789,0.0,,False,,,,,2.0,1.0,1.0,1.0
630-S2,630-S2_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Carnation_mottle_virus-tax11986-GCF_000854705.1_ViralProj14993_genomic.fna,4003.0,0.00021319078068160048,0.3867099675243567,1.892330751936048,4420453816,58163866,0.9925558312655088,0.9875930521091812,62,88,0.9647129186602872,16.0,183,0.023798771886612613,1.0,1.0,0,4.304561825833947,0.0698108448148871,0.10067449412940296,0.8119275567538545,0.0,,False,2.0,2.0,0.07838714433141683,0.7380952380952381,5.0,3.0,2.0,14.0
