sample,sample_complete_description,core,method,enrichment,subgroup,genome,length,coverage,breadth,popANI_reference,conANI_reference,filtered_read_pair_count,reads_unfiltered_pairs,reads_mean_PID,divergent_site_count,reads_unfiltered_reads,nucl_diversity,true_scaffolds,detected_scaffolds,coverage_median,coverage_std,coverage_SEM,breadth_minCov,breadth_expected,nucl_diversity_rarefied,iRep,iRep_GC_corrected,linked_SNV_count,SNV_distance_mean,r2_mean,d_prime_mean,consensus_divergent_sites,population_divergent_sites,SNS_count,SNV_count
630-N,630-N_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Klebsiella_phage_Kp2-tax1701805-GCF_001470195.1_ViralProj306342_genomic.fna,43963.0,0.012897209016673112,0.012897209016673112,0.0,0.0,4,68,0.9518188854489164,0.0,169,,1.0,1.0,0,0.11308531445429715,0.0005405770813229041,0.0,0.011323635068213432,,,False,,,,,0.0,0.0,0.0,0.0
630-N,630-N_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Klebsiella_phage_KpKT21phi1-tax2500828-GCF_004015545.1_ASM401554v1_genomic.fna,49106.0,0.00500957113183725,0.00500957113183725,0.0,0.0,2,21,0.9818295739348368,0.0,48,,1.0,1.0,0,0.07074430140694883,0.0003199004350511579,0.0,0.004413682258284425,,,False,,,,,0.0,0.0,0.0,0.0
630-N,630-N_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Klebsiella_phage_KpV41-tax1747282-GCF_001470515.1_ViralProj306356_genomic.fna,44203.0,0.018596022894373686,0.014184557609212044,0.0,0.0,6,40,0.9610197368421052,0.0,108,,1.0,1.0,0,0.16490789499352912,0.0007861496759027938,0.0,0.016286210153090064,,,False,,,,,0.0,0.0,0.0,0.0
630-N,630-N_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Klebsiella_phage_KpV475-tax1852657-GCF_001745875.1_ViralProj344158_genomic.fna,42201.0,0.009383663894220516,0.009383663894220516,0.0,0.0,3,61,0.9527610008628128,0.0,145,,1.0,1.0,0,0.096640846529931,0.00047155904589183827,0.0,0.008251542795744249,,,False,,,,,0.0,0.0,0.0,0.0
630-N,630-N_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Klebsiella_phage_KpV71-tax1796998-GCF_001754845.1_ViralProj344634_genomic.fna,43267.0,0.0034437330991286663,0.0034437330991286663,0.0,0.0,1,44,0.9552930622009572,0.0,112,,1.0,1.0,0,0.058717593982389016,0.0002829443222726956,0.0,0.0030361977271882172,,,False,,,,,0.0,0.0,0.0,0.0
630-N,630-N_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Klebsiella_phage_Matisse-tax1675607-GCF_002149185.1_ViralProj266637.13_genomic.fna,176081.0,0.003123562451371813,0.003123562451371813,0.0,0.0,4,57,0.9886888273314868,0.0,120,,1.0,1.0,0,0.05583310408293052,0.0001331323337230765,0.0,0.002754305565663917,,,False,,,,,0.0,0.0,0.0,0.0
630-N,630-N_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Klebsiella_phage_MezzoGao-tax2026950-GCF_002629185.1_ASM262918v1_genomic.fna,49807.0,0.018993314192784147,0.01798943923544883,0.0,0.0,7,29,0.984119782214156,0.0,66,,1.0,1.0,0,0.14395163489568466,0.0006463228306426441,0.0,0.016631244509267118,,,False,,,,,0.0,0.0,0.0,0.0
630-N,630-N_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Klebsiella_phage_Miro-tax1675608-GCF_002624505.1_ASM262450v1_genomic.fna,176055.0,0.0055550822186248615,0.005344920621396723,0.0,0.0,7,51,0.990841073271414,0.0,113,,1.0,1.0,0,0.07714448830081397,0.0001839622772694316,0.0,0.004893127057423953,,,False,,,,,0.0,0.0,0.0,0.0
630-N,630-N_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Klebsiella_phage_NJR15-tax2301687-GCF_003443235.1_ASM344323v1_genomic.fna,49468.0,0.003072693458397348,0.003072693458397348,0.0,0.0,1,15,0.9789473684210528,0.0,36,,1.0,1.0,0,0.05545853034591501,0.0002498562961302984,0.0,0.002709510954874705,,,False,,,,,0.0,0.0,0.0,0.0
630-N,630-N_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Klebsiella_phage_NJS1-tax2268610-GCF_003368825.1_ASM336882v1_genomic.fna,49292.0,0.0044631988963726365,0.0044631988963726365,0.0,0.0,2,17,0.9798761609907122,0.0,41,,1.0,1.0,0,0.06679295705032352,0.00030146002544604754,0.0,0.003933249058355015,,,False,,,,,0.0,0.0,0.0,0.0
630-N,630-N_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Klebsiella_phage_NTUH_K2044_K1_1-tax1194091-GCF_000925715.1_ViralProj266645_genomic.fna,43871.0,0.013927195641767913,0.012354402680586265,0.0,0.0,5,63,0.9484126984126984,0.0,163,,1.0,1.0,0,0.13021222018631515,0.0006231034386491985,0.0,0.01222240589086443,,,False,,,,,0.0,0.0,0.0,0.0
630-N,630-N_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Klebsiella_phage_PKP126-tax1654927-GCF_001744475.1_ViralProj344136_genomic.fna,50934.0,0.005006478972788314,0.005006478972788314,0.0,0.0,2,17,0.9655572755417956,0.0,38,,1.0,1.0,0,0.07071741173559178,0.0003139648902516788,0.0,0.004410963929147194,,,False,,,,,0.0,0.0,0.0,0.0
630-N,630-N_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Klebsiella_phage_PMBT1-tax1880822-GCF_900095325.1_PMBT1_genomic.fna,175206.0,0.003795532116480029,0.003795532116480029,0.0,0.0,5,57,0.9919205909510618,0.0,122,,1.0,1.0,0,0.0615258539873524,0.0001470728207735388,0.0,0.003345845002826087,,,False,,,,,0.0,0.0,0.0,0.0
630-N,630-N_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Klebsiella_phage_SH_Kp_152410-tax2066504-GCF_002957955.1_ASM295795v1_genomic.fna,40945.0,0.0037122969837587007,0.0037122969837587007,0.0,0.0,1,1,0.9802631578947368,0.0,2,,1.0,1.0,0,0.060963942699550536,0.00030202383279979934,0.0,0.003272591597033303,,,False,,,,,0.0,0.0,0.0,0.0
630-N,630-N_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Klebsiella_phage_Sushi-tax1675609-GCF_001501095.1_ViralProj307719_genomic.fna,48754.0,0.005989252163925011,0.005989252163925011,0.0,0.0,2,33,0.9756778309409888,0.0,72,,1.0,1.0,0,0.0773159451683591,0.00035088195552259593,0.0,0.005274550112772669,,,False,,,,,0.0,0.0,0.0,0.0
630-N,630-N_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Klebsiella_virus_KP32-tax1985726-GCF_003181275.1_ASM318127v1_genomic.fna,40337.0,0.003495549991323103,0.003495549991323103,0.0,0.0,1,1,0.9934210526315792,0.0,4,,1.0,1.0,0,0.059166097890175635,0.00029532885642122216,0.0,0.0030818120803115523,,,False,,,,,0.0,0.0,0.0,0.0
630-N,630-N_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Faecalibacterium_phage_FP_Mushu-tax2070185-GCF_002958095.1_ASM295809v1_genomic.fna,36636.0,1.2295283327874222,0.6584507042253521,0.9938931297709924,0.9938931297709924,343,394,0.9799625968474484,12.0,820,0.014787696245062487,1.0,1.0,1,1.2318652208735519,0.006453626200214418,0.017878589365651273,0.6623257203667068,0.0,,False,,,,,4.0,4.0,4.0,8.0
630-N,630-N_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Faecalibacterium_phage_FP_Lagaffe-tax2070183-GCF_002958075.1_ASM295807v1_genomic.fna,48211.0,0.8591815145921056,0.5512020078405343,0.9941520467836256,0.9941520467836256,308,376,0.9741216405375142,2.0,782,0.015776478059110532,1.0,1.0,1,0.9859252645023076,0.0044996438730241575,0.0035469083819045445,0.5317052049345963,0.0,,False,,,,,1.0,1.0,1.0,1.0
630-N,630-N_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Escherichia_phage_Murica-tax1675606-GCF_002607105.1_ASM260710v1_genomic.fna,135391.0,0.019063305537295683,0.019004217414746918,0.0,0.0,20,94,0.9865621500559912,0.0,204,,1.0,1.0,0,0.13727845054163315,0.00037336197451593285,0.0,0.016692017138391746,,,False,,,,,0.0,0.0,0.0,0.0
630-N,630-N_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Escherichia_phage_Pollock-tax1540097-GCF_001042195.1_ViralProj287984_genomic.fna,68365.0,0.0022087325385796827,0.0022087325385796827,0.0,0.0,1,6,0.9232456140350878,0.0,25,,1.0,1.0,0,0.04701389068008095,0.0001800730245921546,0.0,0.001948410211196961,,,False,,,,,0.0,0.0,0.0,0.0
630-N,630-N_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Escherichia_phage_RCS47-tax1590550-GCF_003146805.1_ASM314680v1_genomic.fna,115154.0,0.0209545478229154,0.010429511784219391,0.9708737864077672,0.9708737864077672,18,821,0.9790451310981472,4.0,2075,0.01745415341506884,1.0,1.0,0,0.3072839245299667,0.000906316081200839,0.0008944543828264757,0.01833273860323814,0.0,,False,,,,,3.0,3.0,3.0,1.0
630-N,630-N_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Escherichia_phage_SECphi27-tax2496550-GCF_002990945.1_ASM299094v1_genomic.fna,51811.0,0.0026635270502402965,0.0026635270502402965,0.0,0.0,1,8,0.9728618421052632,0.0,16,,1.0,1.0,0,0.05164009229117564,0.00022731080512877465,0.0,0.0023491308487022518,,,False,,,,,0.0,0.0,0.0,0.0
630-N,630-N_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Escherichia_phage_SRT7-tax2268589-GCF_003341035.1_ASM334103v2_genomic.fna,39883.0,0.017375824286036658,0.017375824286036658,0.0,0.0,5,7,0.9520676691729324,0.0,19,,1.0,1.0,0,0.13099017968909235,0.0006575699547771716,0.0,0.015225750935261797,,,False,,,,,0.0,0.0,0.0,0.0
630-N,630-N_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Escherichia_phage_ST32-tax2005048-GCF_002624825.1_ASM262482v2_genomic.fna,53092.0,0.010076847736005423,0.0077412792887817375,0.0,0.0,4,7,0.9614661654135338,0.0,20,,1.0,1.0,0,0.12124948990261515,0.0005272165454248229,0.0,0.008858387774544951,,,False,,,,,0.0,0.0,0.0,0.0
630-N,630-N_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Escherichia_phage_Seurat-tax1540098-GCF_002149205.1_ViralProj266637.3_genomic.fna,56776.0,0.005283922784275046,0.005283922784275046,0.0,0.0,2,13,0.9615384615384616,0.0,29,,1.0,1.0,0,0.07262564439645143,0.0003053357930434531,0.0,0.004654836330516665,,,False,,,,,0.0,0.0,0.0,0.0
630-N,630-N_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Escherichia_phage_Minorna-tax2547246-GCF_004521615.1_ASM452161v1_genomic.fna,43264.0,0.00628698224852071,0.00628698224852071,0.0,0.0,2,53,0.9401688182720954,0.0,142,,1.0,1.0,0,0.07922301705617442,0.00038176774854985343,0.0,0.005536024749332569,,,False,,,,,0.0,0.0,0.0,0.0
630-N,630-N_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Escherichia_phage_Sortsne-tax2562456-GCF_004800265.1_ASM480026v1_genomic.fna,41912.0,0.003507348730673793,0.003507348730673793,0.0,0.0,1,6,0.950657894736842,0.0,13,,1.0,1.0,0,0.05925998619451925,0.00029015913306227546,0.0,0.003092198205853048,,,False,,,,,0.0,0.0,0.0,0.0
630-N,630-N_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Escherichia_phage_V5-tax399183-GCF_000875465.1_ViralProj30613_genomic.fna,137947.0,0.013468940970082713,0.012794769005487615,0.0,0.0,14,72,0.9796235380116959,0.0,159,,1.0,1.0,0,0.12106551579648905,0.0003261977480802955,0.0,0.011822631799722538,,,False,,,,,0.0,0.0,0.0,0.0
630-N,630-N_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Escherichia_phage_VB_EcoS_Golestan-tax2047801-GCF_002956225.1_ASM295622v1_genomic.fna,44829.0,0.011845011041959444,0.011845011041959444,0.0,0.0,4,57,0.9463296398891968,0.0,139,,1.0,1.0,0,0.10842752670370256,0.0005132581321907858,0.0,0.010404638092121887,,,False,,,,,0.0,0.0,0.0,0.0
630-N,630-N_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Escherichia_phage_Wphi-tax2681595-GCF_001504035.1_ViralProj307874_genomic.fna,32684.0,0.004405825480357361,0.004405825480357361,0.0,0.0,1,7,0.9849624060150376,0.0,16,,1.0,1.0,0,0.06643267680137119,0.0003685986038964731,0.0,0.003882786315038911,,,False,,,,,0.0,0.0,0.0,0.0
630-N,630-N_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Escherichia_phage_YZ1-tax2079534-GCF_002958915.1_ASM295891v1_genomic.fna,38823.0,0.003425804291270639,0.003425804291270639,0.0,0.0,1,26,0.9607793522267206,0.0,63,,1.0,1.0,0,0.05858059411599381,0.0002980824397340621,0.0,0.003020414531380133,,,False,,,,,0.0,0.0,0.0,0.0
630-N,630-N_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Escherichia_phage_ime09-tax1054834-GCF_000902495.1_ViralProj181233_genomic.fna,166499.0,0.0007867915122613348,0.0007867915122613348,0.0,0.0,1,18,0.9853801169590644,0.0,38,,1.0,1.0,0,0.028055609398360853,6.879806022816345e-05,0.0,0.0006944956315201313,,,False,,,,,0.0,0.0,0.0,0.0
630-N,630-N_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Escherichia_phage_mEpX2-tax1147154-GCF_000903615.1_ViralProj183150_genomic.fna,38759.0,0.011094197476715086,0.011094197476715086,0.0,0.0,3,10,0.9664473684210526,0.0,21,,1.0,1.0,0,0.10501133343062206,0.0005347846383269234,0.0,0.00974835013500863,,,False,,,,,0.0,0.0,0.0,0.0
630-N,630-N_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Escherichia_phage_phAPEC8-tax1229753-GCF_000906475.1_ViralProj185315_genomic.fna,147737.0,0.0009205547696244,0.0009205547696244,0.0,0.0,1,27,0.9719785575048734,0.0,60,,1.0,1.0,0,0.030347206564919574,7.900775444389936e-05,0.0,0.0008125195886231618,,,False,,,,,0.0,0.0,0.0,0.0
630-N,630-N_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Escherichia_phage_V18-tax1981500-GCF_002622565.1_ASM262256v1_genomic.fna,129454.0,0.0022788017365241693,0.0022788017365241693,0.0,0.0,2,32,0.9812911184210528,0.0,71,,1.0,1.0,0,0.047719165954212085,0.00013273104950637884,0.0,0.0020101588524474856,,,False,,,,,0.0,0.0,0.0,0.0
630-N,630-N_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Escherichia_phage_Lw1-tax1307804-GCF_000907595.1_ViralProj206486_genomic.fna,176227.0,0.004199129531797057,0.003881357567228632,0.0,0.0,6,15,0.9627192982456142,0.0,33,,1.0,1.0,0,0.06944417747819592,0.0001655188377942202,0.0,0.0037009658578347478,,,False,,,,,0.0,0.0,0.0,0.0
630-N,630-N_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Escherichia_phage_LM33_P1-tax1788294-GCF_001881735.1_ViralProj353713_genomic.fna,38979.0,0.01736832653480079,0.01736832653480079,0.0,0.0,5,29,0.9693738656987296,0.0,73,,1.0,1.0,0,0.13096993591749062,0.0006650876934333244,0.0,0.015219231201640924,,,False,,,,,0.0,0.0,0.0,0.0
630-N,630-N_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Escherichia_phage_LL5_strain_Escherichia_coli_str_MG1655-tax2233992-GCF_003307595.1_ASM330759v1_genomic.fna,49788.0,0.005764441230818671,0.005764441230818671,0.0,0.0,2,2,0.9835526315789472,0.0,4,,1.0,1.0,0,0.07585639859736115,0.0003406499290678206,0.0,0.005077069499420328,,,False,,,,,0.0,0.0,0.0,0.0
630-N,630-N_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Escherichia_phage_HK542-tax432200-GCF_000901115.1_ViralProj183159_genomic.fna,38964.0,0.01768298942613695,0.010573863053074627,0.0,0.0,5,14,0.968045112781955,0.0,37,,1.0,1.0,0,0.19465258416320835,0.000988670288824858,0.0,0.0154928119032961,,,False,,,,,0.0,0.0,0.0,0.0
630-N,630-N_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Escherichia_phage_HK633-tax1147147-GCF_000901035.1_ViralProj183143_genomic.fna,41528.0,0.003419379695627047,0.003419379695627047,0.0,0.0,1,6,0.9703947368421052,0.0,20,,1.0,1.0,0,0.0585159945705319,0.0002878443112777977,0.0,0.0030147587319482305,,,False,,,,,0.0,0.0,0.0,0.0
630-N,630-N_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Escherichia_phage_HK639-tax906669-GCF_000893995.1_ViralProj76729_genomic.fna,49576.0,0.14254881394223012,0.10874213329030176,0.0,0.0,53,108,0.9505360623781676,0.0,309,,1.0,1.0,0,0.4510089645934037,0.002029698917092848,0.0,0.11827106726441128,,,False,,,,,0.0,0.0,0.0,0.0
630-N,630-N_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Escherichia_phage_HK75-tax906668-GCF_000894975.1_ViralProj76733_genomic.fna,36661.0,0.004009710591636889,0.004009710591636889,0.0,0.0,1,9,0.9685672514619884,0.0,24,,1.0,1.0,0,0.06336758211797736,0.00033186297654660924,0.0,0.003534314009389861,,,False,,,,,0.0,0.0,0.0,0.0
630-N,630-N_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Escherichia_phage_HP3-tax1965367-GCF_002619925.1_ASM261992v1_genomic.fna,170254.0,0.0017620731377823722,0.0017620731377823722,0.0,0.0,2,3,0.9802631578947368,0.0,6,,1.0,1.0,0,0.04196466724939574,0.0001017634061247467,0.0,0.0015547007793232925,,,False,,,,,0.0,0.0,0.0,0.0
630-N,630-N_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Escherichia_phage_HY02-tax1527531-GCF_001504355.1_ViralProj307938_genomic.fna,86252.0,0.001715902239948059,0.001715902239948059,0.0,0.0,1,14,0.9666353383458646,0.0,31,,1.0,1.0,0,0.04143588150683935,0.00014125330615300834,0.0,0.0015139944302094974,,,False,,,,,0.0,0.0,0.0,0.0
630-N,630-N_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Escherichia_phage_ID2_Moscow_ID_2001-tax511969-GCF_000864545.1_ViralProj16591_genomic.fna,5486.0,0.026066350710900472,0.026066350710900472,0.0,0.0,1,2,0.9605263157894736,0.0,6,,1.0,1.0,0,0.16223670679383193,0.0022316527906709248,0.0,0.02275372660740993,,,False,,,,,0.0,0.0,0.0,0.0
630-N,630-N_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Escherichia_phage_ID52-tax338108-GCF_002614425.1_ASM261442v1_genomic.fna,5538.0,0.04749006861682918,0.04749006861682918,0.0,0.0,2,2,1.0,0.0,4,,1.0,1.0,0,0.21642993453753287,0.002962570722927877,0.0,0.04106667358605587,,,False,,,,,0.0,0.0,0.0,0.0
630-N,630-N_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Escherichia_phage_IMM_002-tax2041760-GCF_003601515.1_ASM360151v1_genomic.fna,40060.0,0.012281577633549676,0.01128307538691962,0.0,0.0,4,63,0.940685045948204,0.0,145,,1.0,1.0,0,0.11915482018910607,0.0005968269370529844,0.0,0.010786042008145149,,,False,,,,,0.0,0.0,0.0,0.0
630-N,630-N_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Escherichia_phage_JES2013-tax1327956-GCF_000913575.1_ViralProj219124_genomic.fna,136910.0,0.008910963406617484,0.00851654371484917,0.0,0.0,9,63,0.9844402673350044,0.0,137,,1.0,1.0,0,0.0981547520670982,0.000265468366272487,0.0,0.007837506011688866,,,False,,,,,0.0,0.0,0.0,0.0
630-N,630-N_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Escherichia_phage_JH2-tax1340750-GCF_001504375.1_ViralProj307942_genomic.fna,87712.0,0.001675939438161255,0.001675939438161255,0.0,0.0,1,8,0.9761513157894736,0.0,16,,1.0,1.0,0,0.04095055561989554,0.00013842944425670426,0.0,0.0014787600791300592,,,False,,,,,0.0,0.0,0.0,0.0
630-N,630-N_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Escherichia_phage_JSE-tax576789-GCF_000883895.1_ViralProj38263_genomic.fna,166418.0,0.0017846627167734262,0.0017846627167734262,0.0,0.0,2,6,0.9923245614035088,0.0,12,,1.0,1.0,0,0.042232894791407696,0.00010358887837946598,0.0,0.001574616167957732,,,False,,,,,0.0,0.0,0.0,0.0
630-N,630-N_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Escherichia_phage_K1_dep_1-tax698487-GCF_001308535.1_ViralProj298066_genomic.fna,41632.0,0.30923328209069945,0.17806014604150652,1.0,1.0,95,238,0.9777753206545776,0.0,518,0.0,1.0,1.0,0,0.7794747874970025,0.003829476108637311,0.002185818601076095,0.2389475401527619,0.0,,False,,,,,0.0,0.0,0.0,0.0
630-N,630-N_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Escherichia_phage_K1_dep_4-tax698486-GCF_001308815.1_ViralProj298067_genomic.fna,43587.0,0.18643173423268405,0.13816046068781976,1.0,1.0,60,170,0.9792956656346752,0.0,392,0.0,1.0,1.0,0,0.5277046300652862,0.0025334719411009552,0.00022942620506114208,0.15178337459611335,0.0,,False,,,,,0.0,0.0,0.0,0.0
630-N,630-N_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Escherichia_phage_K1_ind_2-tax698489-GCF_002614465.1_ASM261446v1_genomic.fna,42765.0,0.018940722553490004,0.014427686191979422,0.0,0.0,6,75,0.9649122807017544,0.0,186,,1.0,1.0,0,0.16654150393788558,0.0008072373814252084,0.0,0.016585577360099583,,,False,,,,,0.0,0.0,0.0,0.0
630-N,630-N_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Escherichia_phage_K1ind1-tax698488-GCF_002614445.1_ASM261444v1_genomic.fna,42292.0,0.029721933226142062,0.02553674453797409,0.0,0.0,9,74,0.9583926031294452,0.0,182,,1.0,1.0,0,0.19334295423345,0.0009423966384162321,0.0,0.025903074092519133,,,False,,,,,0.0,0.0,0.0,0.0
630-N,630-N_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Escherichia_phage_LL11-tax2315628-GCF_003575725.1_ASM357572v1_genomic.fna,45185.0,0.006528715281620007,0.006528715281620007,0.0,0.0,2,13,0.9883603238866396,0.0,29,,1.0,1.0,0,0.08071392380623972,0.00038055674627792004,0.0,0.0057482706988083426,,,False,,,,,0.0,0.0,0.0,0.0
630-N,630-N_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Escherichia_phage_phiV10-tax343516-GCF_000866205.1_ViralProj16381_genomic.fna,39104.0,0.011354337152209492,0.011354337152209492,0.0,0.0,3,9,0.9802631578947368,0.0,25,,1.0,1.0,0,0.10621891684744138,0.0005385305210761236,0.0,0.00997578811731703,,,False,,,,,0.0,0.0,0.0,0.0
630-N,630-N_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Escherichia_phage_pro483-tax1649240-GCF_001500495.1_ViralProj307730_genomic.fna,29237.0,0.008790231555905189,0.008790231555905189,0.0,0.0,2,9,0.9641812865497076,0.0,24,,1.0,1.0,0,0.09366130657340314,0.0005496570694173757,0.0,0.007731729676325072,,,False,,,,,0.0,0.0,0.0,0.0
630-N,630-N_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Escherichia_phage_slur01-tax1720493-GCF_001502275.1_ViralProj307800_genomic.fna,61235.0,0.001682044582346697,0.001682044582346697,0.0,0.0,1,22,0.977870813397129,0.0,48,,1.0,1.0,0,0.04104520037483702,0.00016614086355288944,0.0,0.001484142935174293,,,False,,,,,0.0,0.0,0.0,0.0
630-N,630-N_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Escherichia_phage_slur05-tax1720498-GCF_001500835.1_ViralProj307798_genomic.fna,43900.0,0.0033712984054669703,0.0033712984054669703,0.0,0.0,1,11,0.97188995215311,0.0,27,,1.0,1.0,0,0.058096968633046475,0.0002779186702204925,0.0,0.0029724300481257515,,,False,,,,,0.0,0.0,0.0,0.0
630-N,630-N_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Escherichia_virus_BZ13_strain_Enterobacteria_phage_GA-tax329853-GCF_000847365.1_ViralProj14635_genomic.fna,3466.0,0.10530871321407964,0.10530871321407964,0.0,0.0,3,4,0.955592105263158,0.0,8,,1.0,1.0,0,0.3150678694860681,0.005513946188291854,0.0,0.08879519515580403,,,False,,,,,0.0,0.0,0.0,0.0
630-N,630-N_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Escherichia_virus_HK022-tax10742-GCF_000836965.1_ViralProj14048_genomic.fna,40751.0,0.04100512870849795,0.019116095310544527,1.0,1.0,12,51,0.9735552115583076,0.0,130,0.0,1.0,1.0,0,0.3445551025860962,0.0017110521904588026,0.0011288066550514098,0.035559876243141934,0.0,,False,,,,,0.0,0.0,0.0,0.0
630-N,630-N_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Escherichia_virus_HK97-tax37554-GCF_000848825.1_ViralProj14592_genomic.fna,39732.0,0.0058894593778314715,0.0058894593778314715,0.0,0.0,2,10,0.9473684210526316,0.0,30,,1.0,1.0,0,0.07670865468579957,0.00038581176401506433,0.0,0.005186893998401665,,,False,,,,,0.0,0.0,0.0,0.0
630-N,630-N_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Escherichia_virus_I22-tax10869-GCF_000847885.1_ViralProj14572_genomic.fna,6744.0,0.06376037959667852,0.062425860023724786,0.0,0.0,3,7,0.950187969924812,0.0,15,,1.0,1.0,0,0.2532626678287123,0.003130997473722222,0.0,0.05474487576012377,,,False,,,,,0.0,0.0,0.0,0.0
630-N,630-N_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Escherichia_virus_K1_5-tax187764-GCF_000869785.1_ViralProj17059_genomic.fna,44385.0,0.014734707671510644,0.014734707671510644,0.0,0.0,5,23,0.9825514874141876,0.0,47,,1.0,1.0,0,0.1207572840647796,0.0005744878150611754,0.0,0.012926472991481863,,,False,,,,,0.0,0.0,0.0,0.0
630-N,630-N_ILLUMINA,ILLUMINA,MOS & COL,unenriched,Illumina_unenriched,Escherichia_virus_M13-tax1977402-GCF_000845205.1_ViralProj14549_genomic.fna,6407.0,0.17012642422350555,0.1590447947557359,0.0,0.0,9,32,0.9753289473684208,0.0,72,,1.0,1.0,0,0.4094476113007736,0.005197475564132395,0.0,0.13948276337457755,,,False,,,,,0.0,0.0,0.0,0.0
